dequant|iq1_m|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot187/rvv24,hot=3.750,m8cold=n_a,coldm1=3.545,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,naive,ratio_vs_opp=3.545,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,3.545,native-vec-light,scalar,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref,in-denom*PASS0.8-A2batch8-k1-dequant*成色:便宜档-opp-immaturity(opp全SCALAR贴地板·big-multiple弱赢·禁称硬赢·PR-11/13)·标量类
dequant|iq2_xxs|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot161/rvv20,hot=2.549,m8cold=n_a,coldm1=2.475,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,naive,ratio_vs_opp=2.475,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,2.475,native-vec-light,scalar,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref,in-denom*PASS0.8-A2batch8-k1-dequant*成色:便宜档-opp-immaturity(opp全SCALAR贴地板·big-multiple弱赢·禁称硬赢·PR-11/13)·标量类
dequant|iq2_xs|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot185/rvv10;near-scalar,hot=0.918,m8cold=n_a,coldm1=0.923,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,naive,ratio_vs_opp=0.923,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,0.923,light-vec,scalar,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref(near-parity),in-denom*PASS0.8-A2batch8-k1-dequant*成色:便宜档-opp-immaturity(opp全SCALAR贴地板·big-multiple弱赢·禁称硬赢·PR-11/13)·标量类
dequant|iq2_s|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot171/rvv30,hot=1.965,m8cold=n_a,coldm1=1.813,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=1.813,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,1.813,native-vec,scalar,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref,in-denom*PASS0.8-A2batch8-k1-dequant*成色:便宜档-opp-immaturity(opp全SCALAR贴地板·big-multiple弱赢·禁称硬赢·PR-11/13)·标量类
dequant|iq3_xxs|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot168/rvv20,hot=0.535,m8cold=n_a,coldm1=1.62,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,naive,ratio_vs_opp=1.62,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,1.62,native-vec-light,scalar,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref(heavy-gather-reconfig),in-denom*PASS-r5.1e-k1-flip(1.62)*成色:codegen-STRUCTURE墙翻(gather-free窄化per-entry·W4 lever移植·byte-exact mism=0·CORE==PROD·SEAL r51e)·标量类
dequant|iq3_s|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot262/rvv38,hot=0.661,m8cold=n_a,coldm1=1.86,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=1.86,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,1.86,native-vec,scalar,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref(heavy-gather),in-denom*PASS-r5.1e-k1-flip(1.86)*成色:codegen-STRUCTURE墙翻(gather-free窄化per-entry·W4 lever移植·byte-exact mism=0·CORE==PROD·SEAL r51e)·标量类
dequant|iq4_nl|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot131/rvv13/gather2,hot=3.278,m8cold=n_a,coldm1=3.867,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=3.867,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,3.867,native-vec-gather,scalar,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref,in-denom*PASS0.8-A2batch8-k1-dequant*成色:便宜档-opp-immaturity(opp全SCALAR贴地板·big-multiple弱赢·禁称硬赢·PR-11/13)·标量类
dequant|iq4_xs|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot179/rvv13/gather2,hot=2.741,m8cold=n_a,coldm1=3.151,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=3.151,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,3.151,native-vec-gather,scalar,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref,in-denom*PASS0.8-A2batch8-k1-dequant*成色:便宜档-opp-immaturity(opp全SCALAR贴地板·big-multiple弱赢·禁称硬赢·PR-11/13)·标量类
dequant|mxfp4|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot126/rvv14/gather2,hot=2.798,m8cold=n_a,coldm1=3.130,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=3.130,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,3.130,native-vec-gather,scalar,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref,in-denom*PASS0.8-A2batch8-k1-dequant*成色:便宜档-opp-immaturity(opp全SCALAR贴地板·big-multiple弱赢·禁称硬赢·PR-11/13)·标量类
dequant|nvfp4|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot193/rvv24;dequant-EXISTS-vecdot-ABSENT,hot=0.700,m8cold=n_a,coldm1=0.716,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=0.716,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,0.716,native-vec,scalar,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref(ours-scalar/ldexpf),in-denom*FAIL0.8-NAMED-X-A2batch8-k1-dequant*成色:emitter-maturity墙(ldexpf昂贵·C3′负)·标量类
dequant|tq1_0|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot766/rvv107/mac32,hot=4.372,m8cold=n_a,coldm1=4.285,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=4.285,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,4.285,hand-tuned-heavy-vec,scalar,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref,in-denom*PASS0.8-A2batch8-k1-dequant*成色:便宜档-opp-immaturity(opp全SCALAR贴地板·big-multiple弱赢·禁称硬赢·PR-11/13)·标量类
dequant|tq2_0|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot481/rvv60,hot=4.444,m8cold=n_a,coldm1=4.232,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,ratio_vs_opp=4.232,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,4.232,native-vec-heavy,scalar,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,vs-deployed-scalar-ref,in-denom*PASS0.8-A2batch8-k1-dequant*成色:便宜档-opp-immaturity(opp全SCALAR贴地板·big-multiple弱赢·禁称硬赢·PR-11/13)·标量类
vec_dot|q1_0|typed-flat|arity2|micro-fixed,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,excluded-no-genuine-3rd-party-opp;our-format-only,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,EXCLUDED-internal,pending-§6,INTERNAL-A/B,q1_0-enum41-Weft-internal,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,excluded-internal-A/B-not-in-denom*去向=内部格式(q1_0=TianChen内部实验格式·无真ggml向量对手·不进0.8分母)
# ---------------- 以下 = 旧 28 列 schema STALE/CONTAMINATED/INVALID 数据行(保留不删·不迁移不重解析) ----------------
measurement_row_key(op|format|path|arity|shape_class),variant_id,selection_mode(mechanism|forced),six_state,provenance_ptr,correctness_gate(byte-exact|ULP),capability_shape(lmul/vlen),objdump_sealed,winA_narrow,winA_wide,winA_ratio,candidate_set_hash_equal,opponent_ref(probe_artifact),opponent_class(factory|algmatched|naive|scalar),micro_vs_factory,micro_vs_algmatched,micro_vs_scalar_naive,roofline_class,transduction_time_pct,transduction_amdahl_pred,transduction_measured,transduction_efficiency,capkey_ablation(blocked_by_SEL),status,board_fp,session,artifact,snapshot
q8_0|q8_0|typed-flat|arity2|micro-fixed,m1,mechanism,constructed-strong,frontdoor=materialize-q8-0-q8-0-block-dot-source-front-door(march=rv64gcv_zvl256b);emitc=experiments/T3_step3/kernel_m1.emitc.mlir,byte-exact(256/256;worstULP=0;vs-pinned-sep-leftassoc-oracle),lmul=m1/vlen=256,yes(i8m1;vwmul-i16m2;vwredsum-i16m2;fmul+fmul+fadd-no-FMA;k1_ab_raw.txt),m1=3689.0ns(IQR0.02%),m2=4096.3ns(IQR0.02%),1.110x(m2/m1;narrow-fills-VLMAX32=1block-WINS;+11.0%;CI1.1103-1.1106),open(dual-board-hash-tool-pending),experiments/T3_step3/kernel_factory.c(faithful-NONpacked;quants.c:435-472-verbatim),factory,1.004x(factory/our=3702.8/3688.8;+0.4%;CI1.0036-1.0038;PARITY-negligible),n_a(factory==algmatched-for-q8_0),open,latency-bound(cache-resident-200k-reuse;per-block-vwredsum->vmv.x.s->scalar-fold-serial-chain;NOT-DRAM-bw),open,open,open,open,open(blocked_by_SEL;winA-cols-carry-LMUL-ablation),stale,0ccffb5f9130967a(k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-glibc2.39-gov=perf-1.6GHz),2026-07-04-T3-step3,experiments/T3_step3/k1_ab_raw.txt,fc1dd132*去向=域外-非本轮主账-legacy-pre-§2.1(m1-constructed-strong-typed-flat-frontdoor)
# [POST-FIX confound-clean rows — 2026-07-05: item4 fcvt-reschedule (commit e7449feb) + 2c q5_K (workflow wodc5u06c). preflight 4/4 (march-complete/libcall-free/same-compiler/fp-match), zfh march, 0 __extendhfsf2 fp16-libcall confound. board+clang-bound (clang-18 k1 / clang-17 rvv; boards lack clang-20). phase = KERNEL-micro-only (e2e pending, likely washes). These are DISTINCT from the STALE step-3 rows above (which were contaminated by the fp16-libcall confound).]
q8_0|q8_0|typed-flat|arity2|micro-fixed,m2-item4,mechanism,constructed-strong,item4 fcvt-reschedule (commit e7449feb); +80/-80 pure statement reschedule; emitc=typed-flat-block-dot-loop-body item4 variant,byte-exact(256/256;worstULP=0;vs-pinned-§1-sep-leftassoc-oracle),lmul=m2/vlen=256,yes(dual-board;fp16-scale fcvt.s.h moved from before integer-core to fold segment like factory;clang -O2 does NOT flatten (contrast 2a vsetvli machine-neutral);0 __extendhfsf2 libcall;0 FMA),n_a,n_a,n_a(item4=reschedule not fill;+11% m1-over-m2 fill DISSOLVED->fcvt-tax-artifact;m1=3621approx=m2=3617),open,ggml factory q8_0 vec_dot (faithful non-packed; quants.c),factory,1.0437x(factory/our approx=3775/3617;+4.37%;our-m2 4096->3617ns post-item4;was 8.3% SLOWER pre-item4;WIN;emitter-sched tax CLOSED),n_a(factory==algmatched),open,latency-bound(cache-resident;per-block serial reduce->vmv.x.s->scalar-fold chain),open,open,open,open,open(blocked_by_SEL),measured-confound-clean(preflight 4/4;board+clang-bound clang-18/17 NOT clang-20;phase=micro-only),k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-zfh-march-gov=perf-1.6GHz(item4-session),2026-07-05-item4-fcvt-reschedule,commit e7449feb (board raw in commit msg) + gap-log GAP-1/q8_0-item4 + experiments/ondevice-q8_0-mbf/seal/fold_segment_objdump.txt,8e30ea2d*去向=域外-非本轮主账-legacy-pre-§2.1(m2-item4-fcvt-reschedule-post-fix-confound-clean-batch)
q5_K|q5_K|typed-super-block|arity2|micro-fixed,q5_K-e8m2,mechanism,constructed-strong,q5_K first-translate (commit 386d3d4d); emitc=experiments/ondevice-q5_K/kernel_ours.emitc.mlir; frontdoor=q5_K_q8_K block_dot,byte-exact(256/256;worstULP=0;vs-GENERIC-q5_K-oracle;★ours MORE-faithful-than-factory-55/256-worstULP130-coarse-fold),lmul=m2/vlen=256,yes(dual-board;win-lever=deferred-reduce vredsum 0 vs factory 9;headwind=aux8[256] scratch vse8 8 vs factory register-resident 0;0 __extendhfsf2 libcall;opponent=softest K-quant plain intrinsics no vlNNN),n_a,n_a,n_a(q5_K has no LMUL knob;both sides underfill VLEN256),open,experiments/ondevice-q5_K/kernel_factory.c (ggml factory q5_K_q8_K vec_dot; plain intrinsics),factory,1.0273x(factory/our=6418.7/6247.9;+2.73% median;gap-log range +2.7~4.8%;WIN;weak-core+wide-vredsum: deferred-save > aux8),n_a(factory==algmatched),open,latency-bound(cache-resident;decode + per-block fold;uarch-sensitive sign flip),open,open,open,open,open(blocked_by_SEL),measured-confound-clean(preflight 4/4;board+clang-bound clang-18/17 NOT clang-20;phase=micro-only),k1-SpacemiTX60-VLEN256-8c-clang18.1.8-Bianbu-glibc2.39-zfh-march-gov=perf-1.6GHz,2026-07-05-2c-q5_K(workflow wodc5u06c),experiments/ondevice-q5_K/k1_ab_raw.txt + gap-log GAP-1/q5_K-aux8-roundtrip,8e30ea2d*去向=域外-非本轮主账-legacy-pre-§2.1(q5_K-e8m2-first-translate-constructed-strong)
# ===== 2026-07-07 lineA-batch1 (HEAD anchor d1a26e4a) — FRESH e2e paired N=10, roofline-resolved. DISTINCT from the STALE q8_0 micro rows above. board=k1/VLEN256, freq 1.6GHz 0.00% span, cores 0-3/4thr, model tinyllama-1.1B q4_0. ratio column carries the e2e A/B (ours/stock). See experiments/archive/perf-historical/p1-k1-vlen256-decode-roofline/ + experiments/active/roofline/. =====
q4_0|q4_0|repack-gevm|e2e-decode-tg32|n10-paired,constructed-gevm-deployed(lineage k1-flip),mechanism,constructed-strong,/data/k1build (deployed constructed q4_0 REPACK GEVM; pinned-HEAD anchor d1a26e4a; NOT re-exported this batch),greedy-token-sealed(k1-flip cell),repack-mf2/vlen=256,n_a(e2e; kernel objdump sealed in k1-flip),n_a,n_a,n_a,n_a,/data/k1build-stock (upstream ggml block-dot),factory-block-dot,0.854x-e2e-decode(ours 5.67/stock 6.64 t/s; DIFFERENCE; CI[0.8533,0.8552]; IQR0.13%),n_a,n_a,BANDWIDTH-BOUND(ridge12 op/byte; ours 78% / stock 91% of 4.260GB/s 4-core wall => GAP 我方未吃满对手吃满; confound EXCLUDED),n_a,n_a,n_a,n_a,n_a,measured,k1-SpacemiT-X60-VLEN256-8c-clang18.1.8-Bianbu-glibc2.39-gov=perf-1.6GHz,2026-07-07-lineA-batch1,experiments/archive/perf-historical/p1-k1-vlen256-decode-roofline/{bandwidth_analysis.txt,evidence.json,phase_split_raw.txt},d1a26e4a*去向=域外-非本轮主账-legacy-pre-§2.1(lineA-batch1-q4_0-e2e-decode-tg32-fresh-paired-N10)
q4_0|q4_0|repack-gemm|e2e-prefill-pp128|n10-paired,constructed-gemm-deployed(lineage k1-flip),mechanism,constructed-strong,/data/k1build (deployed constructed q4_0 REPACK GEMM prefill; pinned-HEAD anchor d1a26e4a),greedy-token-sealed(k1-flip cell),repack-mf2/vlen=256,n_a(e2e),n_a,n_a,n_a,n_a,/data/k1build-stock (upstream ggml block-dot),factory-block-dot,1.0022x-e2e-prefill(ours 24.69/stock 24.63 t/s; PARITY; CI[1.0014,1.0030]; IQR0.07%),n_a,n_a,COMPUTE-BOUND(pp128 reuse => intensity>>ridge12; ~parity per VLEN-flip as expected),n_a,n_a,n_a,n_a,n_a,measured,k1-SpacemiT-X60-VLEN256-8c-clang18.1.8-Bianbu-glibc2.39-gov=perf-1.6GHz,2026-07-07-lineA-batch1,experiments/archive/perf-historical/p1-k1-vlen256-decode-roofline/{evidence.json,phase_split_raw.txt},d1a26e4a*去向=域外-非本轮主账-legacy-pre-§2.1(lineA-batch1-q4_0-e2e-prefill-pp128-fresh-paired-N10)
# ===== 2026-07-07 裁决二.1 [GAP-P1] fix-confirmation KERNEL-micro board batch (fix 828d9814 vs pre-fix parent 685ab5a1; baseline.sh cached tcrv-opt; NO main-tree build touched). RE-EXPORTED post-fix vs pre-fix q4_0 GEMM + q8_0 GEVM strip-width; paired A/B on k1/VLEN256 (n=24; freq 1.6GHz 0.00%). winA cols carry the mf2-vs-m1 A/B. cell=experiments/active/p1-gemm-vlen256-fix-confirm/. HEADLINE: the [GAP-P1] whole-LMUL/m1 direction REGRESSES both formats => fix NOT confirmed for q4_0; do-not-widen-q8_0 VINDICATED. =====
q4_0|q4_0|repack-gemm-prefill|arity2|micro-fixed,m1-post-fix-vs-mf2-pre-fix,mechanism([GAP-P1]-selectsWholeLMULRepackCore-key),constructed-strong,fix=828d9814 vs parent=685ab5a1; baseline.sh-cached tcrv-opt; export q4-0-q8-0-repack-gemm-full-pipeline-export-e2e.mlir march=rv64gcv_zvl256b,byte-exact(cksum pre==post=8233895bde360531),pre=mf2 / post=m1-wholeLMUL / vlen=256,yes(pre e8;mf2->f32m2 / post e8;m1->f32m4; llvm-objdump-18),mf2=6.8904GMAC/s(9.77ms; IQR0.90%; n24),m1=2.5316GMAC/s(26.51ms; IQR0.05%; n24),0.367x(m1/mf2; REGRESSION 2.72x; mf2-WINS; wall-sat mf2-27.0% vs m1-9.9% of 25.51GMACs),n_a,internal-A/B(pre-fix-mf2 = the exists-not-selected baseline),algmatched(same kernel; only LMUL rung differs),n_a(prior e2e row: pre-fix-mf2 = 1.0022x parity vs stock),0.367x(post-m1 / pre-mf2),n_a,COMPUTE-BOUND-prefill(int8-peak 25.51GMACs; mf2 27.0% / m1 9.9%; robust 6-shape sweep 0.365-0.411),n_a,n_a,n_a,n_a,[GAP-P1]-key-IS-ablation(mf2=key-off / m1=key-on; key-on REGRESSES 2.72x),measured-confound-clean(preflight4/4; kernel-micro; VERDICT=fix-NOT-confirmed-REGRESSION; triage=misselection),k1-SpacemiT-X60-VLEN256-8c-clang18.1.8-Bianbu-gov=perf-1.6GHz-span0.00%,2026-07-07-裁决二.1-GAP-P1-board-batch,experiments/active/p1-gemm-vlen256-fix-confirm/{q4_0_aggregate.txt;q4_0_phase_split_raw.txt;evidence.json},828d9814*去向=域外-非本轮主账-legacy-pre-§2.1(裁决二.1-[GAP-P1]-q4_0-repack-prefill-micro-fix-confirmation-828d9814)
q8_0|q8_0|repack-gevm-stripwidth|arity2|micro-fixed,wide-hl16-vs-m1-wholeLMUL-vs-narrow-hl8,mechanism(strip-width-materializer half_lanes/integer_core_lmul),constructed-strong,export rvv-to-emitc-repack-gemv-q8-0-q8-0.mlir; narrow=lower-to-emitc / wide=materialize-strip-width march=rv64gcv_zvl256b / m1=march=rv64gc_xtheadvector,byte-exact(cksum narrow==wide==m1=291414eeaad45f5a),mf2(hl8/hl16) vs m1-wholeLMUL / vlen=256,yes(narrow&wide e8;mf2 / m1 e8;m1; llvm-objdump-18),narrow-hl8=1.2713GB/s(3508us) & m1-wholeLMUL=1.5485GB/s(2882us),wide-hl16=1.7199GB/s(2586us; FASTEST; n24),wide/m1=1.111x(mf2-WINS) & wide/narrow=1.353x & m1/narrow=1.218x,n_a,internal-3way(mf2-wide vs whole-LMUL-m1 vs mf2-narrow),algmatched(same kernel; strip-width/LMUL axis only),n_a,wide 1.111x vs m1 (mf2-wide WINS),n_a,MEMORY-BOUND-decode(4-core wall 4.260GB/s; narrow 29.8% / m1 36.4% / wide 40.4%),n_a,n_a,n_a,n_a,per-format-key: q8_0 best=mf2-wide; do-NOT-widen-to-m1 (ledger CONFIRMED),measured-confound-clean(preflight OK; kernel-micro; off-VLEN256-production-path per fact-3; VERDICT=q8_0-mf2>m1),k1-SpacemiT-X60-VLEN256-8c-clang18.1.8-Bianbu-gov=perf-1.6GHz-span0.00%,2026-07-07-裁决二.1-GAP-P1-board-batch,experiments/active/p1-gemm-vlen256-fix-confirm/{q8_0_aggregate.txt;q8_0_phase_split_raw.txt;evidence.json},828d9814*去向=域外-非本轮主账-legacy-pre-§2.1(裁决二.1-[GAP-P1]-q8_0-repack-GEVM-strip-width-micro-828d9814)

# ---- A2 batch1 board-measured iq/tq vec_dot 0.8 cold (2026-07-15·clang18-sym·N20-2seed) ----
vec_dot|iq3_s|typed-grid|arity2|micro-fixed,a2-batch1-board-measured,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-clang18.1.8-fnoias-N20-2seed,2026-07-15-A2-batch1,A2-batch1-vecdot-iqtq-raw,ggml-pinned(rvv-f3e1828/k1-20039c9),matmul-kernel-sym,0.200@M1(cold-N20-median-2seed),hand-tuned,ggml_vec_dot_iq3_s_q8_K_vl256,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq-raw,clang18-sym=MAIN-verdict=DEPLOYMENT-VALID(k1 ships clang-18),predreg-cold0.8-A2batch1,in-denom*FAIL0.8-NAMED-X-指令数内禀-A2batch1(ours-cold-0.2to0.8GBs≪DRAM-wall·compute/vsetvli-storm-bound·指令数内禀-vsetvli-storm)
vec_dot|iq2_s|typed-grid|arity2|micro-fixed,a2-batch1-board-measured,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-clang18.1.8-fnoias-N20-2seed,2026-07-15-A2-batch1,A2-batch1-vecdot-iqtq-raw,ggml-pinned(rvv-f3e1828/k1-20039c9),matmul-kernel-sym,0.562@M1(cold-N20-median-2seed),hand-tuned,ggml_vec_dot_iq2_s_q8_K_vl256,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq-raw,clang18-sym=MAIN-verdict=DEPLOYMENT-VALID(k1 ships clang-18),predreg-cold0.8-A2batch1,in-denom*FAIL0.8-NAMED-X-指令数内禀-A2batch1(ours-cold-0.2to0.8GBs≪DRAM-wall·compute/vsetvli-storm-bound·rvv-PASS=opp-cold-collapse(0.35GB/s)非ours强·board-specific·clang-micro·rvv-deploy-gcc-LOSS)
